Filename,Compared Field,Compared Value,FBID,Difference,Absolute Difference,Prefix Match,Suffix Match,Matching Percentage
730941728_1536300354951085_4446866316840166866_n.png,part2,1536300354951085,122340474338031367,-120804173983080282,120804173983080282,1,0,12.50
728607550_1540628360747875_7775906610129338192_n.png,part2,1540628360747875,122338828124031367,-120798199763283492,120798199763283492,1,0,18.75
725838322_27744832038540559_5881620779331435369_n.png,part2,27744832038540559,122339501552031367,-94594669513490808,94594669513490808,0,0,0.00
736931622_1565098731711605_669985780014135713_n.png,part2,1565098731711605,122341825664031367,-120776726932319762,120776726932319762,1,0,12.50
729390064_1340983184646260_6130250211022376803_n.png,part2,1340983184646260,122339193758031367,-120998210573385107,120998210573385107,1,0,6.25
734846166_1956186318418360_2961773876536034149_n.png,part2,1956186318418360,122341607960031367,-120385421641613007,120385421641613007,1,0,18.75
729480239_122339975510031367_499919381851590928_n.jpg,part2,122339975510031367,122339975414031367,96000000,96000000,9,6,88.89
725634173_1547222503608331_4240220327992283796_n.png,part2,1547222503608331,122338176950031367,-120790954446423036,120790954446423036,1,0,18.75
726349858_1016211160959397_2741222689189526757_n.png,part2,1016211160959397,122338762580031367,-121322551419071970,121322551419071970,1,1,12.50
730491188_1546405893602859_8741465978871352733_n.png,part2,1546405893602859,122339354000031367,-120792948106428508,120792948106428508,1,0,12.50
723445147_17977107189047963_111900683242589180_n.jpg,part2,17977107189047963,122337893810031367,-104360786620983404,104360786620983404,1,0,17.65
733692903_2992895657723076_8595174266114914123_n.png,part2,2992895657723076,122341068908031367,-119348173250308291,119348173250308291,0,0,6.25
737494219_1891643221501356_3095183432142879325_n.png,part2,1891643221501356,122341657628031367,-120450014406530011,120450014406530011,1,0,12.50
725924072_17977873089047963_5431369454888074382_n.jpg,part2,17977873089047963,122338685822031367,-104360812732983404,104360812732983404,1,0,17.65
736540100_1374830491180744_9189663870031563285_n.png,part2,1374830491180744,122341105562031367,-120966275070850623,120966275070850623,1,0,12.50
730001827_800383919737049_2576591409348678999_n.png,part2,800383919737049,122340012494031367,-121539628574294318,121539628574294318,0,0,20.00
728528156_1032929395739255_1873849476176460765_n.png,part2,1032929395739255,122338965602031367,-121306036206292112,121306036206292112,1,0,12.50
730049667_1730424494808015_3199169633424889970_n.png,part2,1730424494808015,122340089864031367,-120609665369223352,120609665369223352,1,0,25.00
735704556_1792506272131488_5244151581087942126_n.png,part2,1792506272131488,122341276004031367,-120548769731899879,120548769731899879,1,0,6.25
725860207_1698133121216230_1184950435645728165_n.png,part2,1698133121216230,122338344164031367,-120640211042815137,120640211042815137,1,0,18.75
727346455_1524819875769077_7634951107339553005_n.png,part2,1524819875769077,122338521758031367,-120813701882262290,120813701882262290,1,1,12.50
728533466_1245960627583653_5978894804588762953_n.png,part2,1245960627583653,122338854872031367,-121092894244447714,121092894244447714,2,0,18.75
726495303_1552275663276266_3371755093241423475_n.png,part2,1552275663276266,122338229222031367,-120785953558755101,120785953558755101,1,0,12.50
736235257_882604364898112_1182974684803063173_n.png,part2,882604364898112,122341818746031367,-121459214381133255,121459214381133255,0,0,6.67
728555902_1512086090713037_2380426885735778533_n.png,part2,1512086090713037,122338827410031367,-120826741319318330,120826741319318330,1,1,12.50
727288128_1659419798616453_5878859749872025427_n.png,part2,1659419798616453,122338521698031367,-120679101899414914,120679101899414914,1,0,12.50
731373461_17979112863047963_6296789950202545911_n.jpg,part2,17979112863047963,122340748580031367,-104361635716983404,104361635716983404,1,0,17.65
734756345_2559646347820368_8643457954068043845_n.png,part2,2559646347820368,122340751184031367,-119781104836210999,119781104836210999,0,0,18.75
732125749_940825172316406_4113212409582737269_n.png,part2,940825172316406,122340514178031367,-121399689005714961,121399689005714961,0,0,0.00
725924497_937705555995261_8241337335262459623_n.png,part2,937705555995261,122338229186031367,-121400523630036106,121400523630036106,0,0,6.67
724408398_1340597308188402_1064187537887580524_n.png,part2,1340597308188402,122337882434031367,-120997285125842965,120997285125842965,1,0,6.25
727989355_4551620578317415_3982278420960664001_n.png,part2,4551620578317415,122338707782031367,-117787087203713952,117787087203713952,0,0,12.50
725767505_1409079281079410_8696990449797816304_n.png,part2,1409079281079410,122338384160031367,-120929304878951957,120929304878951957,1,0,18.75
728772539_989875400706239_3087954086751351816_n.png,part2,989875400706239,122339501528031367,-121349626127325128,121349626127325128,0,0,13.33
721760270_2188796711974607_753295872798171110_n.png,part2,2188796711974607,122338292060031367,-120149495348056760,120149495348056760,0,1,0.00
730413879_1531435148422857_1099494284305460344_n.png,part2,1531435148422857,122339985140031367,-120808549991608510,120808549991608510,1,1,12.50
730748291_2448586448985408_6312160203991395780_n.png,part2,2448586448985408,122340443210031367,-119891856761045959,119891856761045959,0,0,6.25
730417254_17979112824047963_7363456495319918241_n.jpg,part2,17979112824047963,122340748592031367,-104361635767983404,104361635767983404,1,0,11.76
727046088_1367808352113714_7468913053272639665_n.png,part2,1367808352113714,122338875050031367,-120971066697917653,120971066697917653,1,0,25.00
732846026_1941428986574358_3949738256108646908_n.png,part2,1941428986574358,122340927344031367,-120399498357457009,120399498357457009,1,0,18.75
728279709_1686539595950421_7604619285862862692_n.png,part2,1686539595950421,122338965596031367,-120652426000080946,120652426000080946,1,0,31.25
732933796_1347581494013695_2257414010152216984_n.png,part2,1347581494013695,122341474526031367,-120993893032017672,120993893032017672,1,0,6.25
728883892_1339146898171143_1399924943960082855_n.png,part2,1339146898171143,122339857802031367,-121000710903860224,121000710903860224,1,0,18.75
736896882_1054277493595380_9063430587671484990_n.png,part2,1054277493595380,122341269362031367,-121286991868435987,121286991868435987,1,0,25.00
728527887_1542027300976935_7799825798514999535_n.png,part2,1542027300976935,122338817000031367,-120796789699054432,120796789699054432,1,0,12.50
726606906_2294172224724067_3746739315865101236_n.png,part2,2294172224724067,122338707794031367,-120044535569307300,120044535569307300,0,2,6.25
725305587_855596597173279_6383984778919582738_n.png,part2,855596597173279,122337995060031367,-121482398462858088,121482398462858088,0,0,6.67
727466491_1325606602405317_8234391487807386841_n.png,part2,1325606602405317,122338703882031367,-121013097279626050,121013097279626050,1,1,25.00
728439419_1349464367278642_7681728221378781585_n.png,part2,1349464367278642,122338707758031367,-120989243390752725,120989243390752725,1,0,12.50
732984683_1001358899485099_5896765554295506823_n.png,part2,1001358899485099,122340908330031367,-121339549430546268,121339549430546268,1,0,6.25
727989359_2421283815029472_3254732687366040104_n.png,part2,2421283815029472,122338703924031367,-119917420109001895,119917420109001895,0,0,12.50
724275635_17977107123047963_3858406065028157588_n.jpg,part2,17977107123047963,122337893846031367,-104360786722983404,104360786722983404,1,0,5.88
738180644_1030278629484350_8815627150032014732_n.png,part2,1030278629484350,122341999274031367,-121311720644547017,121311720644547017,1,0,12.50
738011731_1735765090886479_8186177484120061417_n.png,part2,1735765090886479,122341750646031367,-120605985555144888,120605985555144888,1,0,6.25
725394501_1371337244851360_4582453626651772479_n.png,part2,1371337244851360,122338177082031367,-120966839837180007,120966839837180007,1,0,25.00
733095811_2385910471931109_8967929484861975980_n.png,part2,2385910471931109,122341127078031367,-119955216606100258,119955216606100258,0,0,12.50
726432104_1007774835505080_3580169781447980576_n.png,part2,1007774835505080,122338854764031367,-121331079928526287,121331079928526287,1,0,6.25
738976737_1004359112197478_3671688466066534818_n.png,part2,1004359112197478,122342141834031367,-121337782721833889,121337782721833889,1,0,12.50
737412778_1037759642542759_2307859302001942352_n.png,part2,1037759642542759,122341989062031367,-121304229419488608,121304229419488608,1,0,12.50
736715148_1065748465787376_5256745943192658716_n.png,part2,1065748465787376,122341818968031367,-121276070502243991,121276070502243991,1,0,25.00
737569039_4398772323602462_3383591226185965664_n.png,part2,4398772323602462,122341807994031367,-117943035670428905,117943035670428905,0,0,0.00
729728970_122339858924031367_222764531584231830_n.jpg,part2,122339858924031367,122339858642031367,282000000,282000000,9,6,83.33
723572943_4406371783012233_5058340731770879787_n.png,part2,4406371783012233,122338707788031367,-117932336005019134,117932336005019134,0,0,12.50
738725193_1281465820725979_1133259621300967495_n.png,part2,1281465820725979,122341979954031367,-121060514133305388,121060514133305388,2,0,18.75
733655814_1520813789417292_1679234468581938123_n.png,part2,1520813789417292,122340908372031367,-120820094582614075,120820094582614075,1,0,18.75
726330291_1535669818037641_3266820963504830059_n.png,part2,1535669818037641,122338827698031367,-120803157879993726,120803157879993726,1,0,6.25
724613553_1021527877228815_3066872363767747273_n.png,part2,1021527877228815,122337877946031367,-121316350068802552,121316350068802552,1,0,25.00
729973752_122339553908031367_1602445546634588867_n.jpg,part2,122339553908031367,122339547914031367,5994000000,5994000000,7,6,77.78
734522029_1516261776847978_4402110303371147489_n.png,part2,1516261776847978,122341608014031367,-120825346237183389,120825346237183389,1,0,12.50
729769282_1360707522636588_2469261701125679914_n.png,part2,1360707522636588,122339372912031367,-120978665389394779,120978665389394779,1,0,12.50
736997960_1697634614831231_1161766725670426071_n.png,part2,1697634614831231,122341474532031367,-120643839917200136,120643839917200136,1,0,12.50
730403922_17978789469047963_4935746810986656082_n.jpg,part2,17978789469047963,122340270968031367,-104361481498983404,104361481498983404,1,0,5.88
736074339_3975349742759349_1256609213920722671_n.png,part2,3975349742759349,122341441544031367,-118366091801272018,118366091801272018,0,0,6.25
737529059_1456253156260657_4531345236544888455_n.png,part2,1456253156260657,122341778054031367,-120885524897770710,120885524897770710,1,1,12.50
723613475_10162762688398730_2057239596650625411_n.jpg,part2,10162762688398730,10162762688378730,20000,20000,12,4,94.12
675984873_10162566520903730_1976778229340075595_n.jpg,part2,10162566520903730,10162566520888730,15000,15000,11,3,82.35
721468381_10162762685003730_8900829620985006044_n.jpg,part2,10162762685003730,10162762684978730,25000,25000,10,3,76.47
678621010_10162566513408730_5373823368660491137_n.jpg,part2,10162566513408730,10162566513393730,15000,15000,11,3,82.35
700800196_10162661842318730_7565168566857035432_n.jpg,part2,10162661842318730,10162661842303730,15000,15000,12,3,88.24
700075006_10162654024613730_3408938409132382660_n.jpg,part2,10162654024613730,10162654024608730,5000,5000,12,3,88.24
723746709_10162762690383730_3665565733015129621_n.jpg,part2,10162762690383730,10162762690358730,25000,25000,12,3,88.24
677769838_10162567151433730_8259875222765598077_n.jpg,part2,10162567151433730,10162567151418730,15000,15000,12,3,88.24
697016143_10162650458118730_4053405049414402178_n.jpg,part2,10162650458118730,10162650458108730,10000,10000,12,4,94.12
721644312_10162762687363730_4419359216599121767_n.jpg,part2,10162762687363730,10162762687343730,20000,20000,12,4,94.12
698737884_10162642919998730_6176604094217790212_n.jpg,part2,10162642919998730,10162642919978730,20000,20000,12,4,94.12
699940390_10162646386348730_6706786853331668719_n.jpg,part2,10162646386348730,10162646386323730,25000,25000,12,3,88.24
709406133_10162711087173730_6825115958858582596_n.jpg,part2,10162711087173730,10162711087163730,10000,10000,12,4,94.12
698766392_10162649986033730_2789743819579626120_n.jpg,part2,10162649986033730,10162649986018730,15000,15000,12,3,88.24
675863290_10162566521163730_9138310248006183884_n.jpg,part2,10162566521163730,10162566521148730,15000,15000,12,3,88.24
689491331_10162634944093730_7982309492713340006_n.jpg,part2,10162634944093730,10162634944083730,10000,10000,12,4,94.12
711494096_10162715498823730_7912991116325280076_n.jpg,part2,10162715498823730,10162715498783730,40000,40000,11,4,88.24
680433524_10162567140588730_4135305518786297364_n.jpg,part2,10162567140588730,10162567140573730,15000,15000,12,3,88.24
701123181_10162650230228730_1325514656340588763_n.jpg,part2,10162650230228730,10162650230213730,15000,15000,12,3,88.24
719524753_10162762683853730_2442708415711688937_n.jpg,part2,10162762683853730,10162762683848730,5000,5000,12,3,88.24
700799906_10162654446928730_4810127801731833228_n.jpg,part2,10162654446928730,10162654446923730,5000,5000,13,3,94.12
700070188_10162653709348730_6994246231085137954_n.jpg,part2,10162653709348730,10162653709343730,5000,5000,13,3,94.12
709709554_10162715500833730_2197750232356666357_n.jpg,part2,10162715500833730,10162715500813730,20000,20000,12,4,94.12
679681252_10162567139298730_4546754320026741163_n.jpg,part2,10162567139298730,10162567139278730,20000,20000,12,4,94.12
701420592_10162654019103730_1660184856329550543_n.jpg,part2,10162654019103730,10162654019093730,10000,10000,11,4,88.24
704207805_10162679824163730_2758372173935619_n.jpg,part2,10162679824163730,10162679824133730,30000,30000,12,4,94.12
700092296_10162654032553730_8491424154345866103_n.jpg,part2,10162654032553730,10162654032533730,20000,20000,12,4,94.12
700625538_10162661900863730_6325556743297848320_n.jpg,part2,10162661900863730,10162661900848730,15000,15000,12,3,88.24
698719940_10162650248333730_3694864859429399216_n.jpg,part2,10162650248333730,10162650248318730,15000,15000,12,3,88.24
699969313_10162654011613730_5683660531314199520_n.jpg,part2,10162654011613730,10162654011608730,5000,5000,12,3,88.24
716530626_10162725597943730_7238351201579174647_n.jpg,part2,10162725597943730,10162725597913730,30000,30000,12,4,94.12
699142943_10162654013603730_3019613460402411414_n.jpg,part2,10162654013603730,10162654013588730,15000,15000,11,3,82.35
698783718_10162650465668730_4997870268413785817_n.jpg,part2,10162650465668730,10162650465653730,15000,15000,12,3,88.24
691857583_10162634940773730_5578326745507339810_n.jpg,part2,10162634940773730,10162634940748730,25000,25000,12,3,88.24
699738356_10162650469158730_235621620415148015_n.jpg,part2,10162650469158730,10162650469138730,20000,20000,12,4,94.12
677759980_10162567151553730_4691552240326661089_n.jpg,part2,10162567151553730,10162567151538730,15000,15000,12,3,88.24
700208024_10162650249253730_2309832272622050789_n.jpg,part2,10162650249253730,10162650249228730,25000,25000,12,3,88.24
700306116_10162654447333730_5459917795401620971_n.jpg,part2,10162654447333730,10162654447318730,15000,15000,12,3,88.24
696592753_10162634888288730_2961835730071458093_n.jpg,part2,10162634888288730,10162634888268730,20000,20000,12,4,94.12
697181386_10162649987808730_176695215636672948_n.jpg,part2,10162649987808730,10162649987783730,25000,25000,11,3,82.35
699056585_10162642919443730_2136073313189859280_n.jpg,part2,10162642919443730,10162642919428730,15000,15000,12,3,88.24
711513989_10162725611948730_6184198204045974318_n.jpg,part2,10162725611948730,10162725611933730,15000,15000,12,3,88.24
676206646_10162566518963730_1964578504237711758_n.jpg,part2,10162566518963730,10162566518948730,15000,15000,12,3,88.24
710537879_10162715496008730_2543236734162434330_n.jpg,part2,10162715496008730,10162715496003730,5000,5000,13,3,94.12
712469107_10162715497478730_3193507251020054996_n.jpg,part2,10162715497478730,10162715497448730,30000,30000,12,4,94.12
701842551_10162650464848730_8670660470848567383_n.jpg,part2,10162650464848730,10162650464838730,10000,10000,12,4,94.12
701119898_10162654024898730_6141815952457521644_n.jpg,part2,10162654024898730,10162654024878730,20000,20000,12,4,94.12
678344401_10162566517458730_5325288395642915977_n.jpg,part2,10162566517458730,10162566517453730,5000,5000,13,3,94.12
700476984_10162654387848730_2113002916125132720_n.jpg,part2,10162654387848730,10162654387838730,10000,10000,12,4,94.12
698830281_10162650222263730_4526421032176655229_n.jpg,part2,10162650222263730,10162650222253730,10000,10000,12,4,94.12
692690856_10162634884063730_1531873937953087876_n.jpg,part2,10162634884063730,10162634884043730,20000,20000,12,4,94.12
692783782_10162634911628730_3223903882680493423_n.jpg,part2,10162634911628730,10162634911603730,25000,25000,12,3,88.24
721626425_10162762689458730_632681051318499806_n.jpg,part2,10162762689458730,10162762689453730,5000,5000,13,3,94.12
699997119_10162653710048730_8220127672012848692_n.jpg,part2,10162653710048730,10162653710023730,25000,25000,12,3,88.24
678490715_10162567150958730_8805533063029628610_n.jpg,part2,10162567150958730,10162567150943730,15000,15000,12,3,88.24
699597059_10162654023808730_498527503965678311_n.jpg,part2,10162654023808730,10162654023793730,15000,15000,11,3,82.35
677782865_10162567141563730_5200587755963047785_n.jpg,part2,10162567141563730,10162567141538730,25000,25000,12,3,88.24
721369266_10162761010493730_5941323100275092577_n.jpg,part2,10162761010493730,10162761010478730,15000,15000,12,3,88.24
698719629_10162642919068730_4089563022638489131_n.jpg,part2,10162642919068730,10162642919058730,10000,10000,12,4,94.12
698516937_10162642869063730_5852297097187848094_n.jpg,part2,10162642869063730,10162642869043730,20000,20000,12,4,94.12
679480036_10162567145858730_8284506495976449037_n.jpg,part2,10162567145858730,10162567145843730,15000,15000,12,3,88.24
701370073_10162654017738730_4077289484548444482_n.jpg,part2,10162654017738730,10162654017718730,20000,20000,12,4,94.12
692213391_10162634871868730_304379434620221365_n.jpg,part2,10162634871868730,10162634871853730,15000,15000,12,3,88.24
675623826_10162566517728730_6301764139809153662_n.jpg,part2,10162566517728730,10162566517723730,5000,5000,13,3,94.12
700316951_10162654388223730_5669570464303643600_n.jpg,part2,10162654388223730,10162654388218730,5000,5000,12,3,88.24
704167457_10162679826768730_3718134908695149237_n.jpg,part2,10162679826768730,10162679826728730,40000,40000,12,4,94.12
698658831_10162650027528730_4059470540567478896_n.jpg,part2,10162650027528730,10162650027488730,40000,40000,11,4,88.24
698719995_10162650448283730_3730337087177896475_n.jpg,part2,10162650448283730,10162650448273730,10000,10000,12,4,94.12
700087405_10162654015078730_4830164243415312851_n.jpg,part2,10162654015078730,10162654015073730,5000,5000,13,3,94.12
711349426_10162722408693730_3240742284099625847_n.jpg,part2,10162722408693730,10162722408678730,15000,15000,12,3,88.24
700387104_10162650039678730_5788430561559938393_n.jpg,part2,10162650039678730,10162650039663730,15000,15000,12,3,88.24
677620253_10162566519158730_3408186812333470431_n.jpg,part2,10162566519158730,10162566519148730,10000,10000,12,4,94.12
676982727_10162567149998730_6360949647124516725_n.jpg,part2,10162567149998730,10162567149983730,15000,15000,12,3,88.24
699504911_10162654444008730_8635402143743790846_n.jpg,part2,10162654444008730,10162654443993730,15000,15000,10,3,76.47
698473721_10162650460798730_1198236490001255635_n.jpg,part2,10162650460798730,10162650460793730,5000,5000,13,3,94.12
710279827_10162719469658730_9218527263479069115_n.jpg,part2,10162719469658730,10162719469648730,10000,10000,12,4,94.12
700170459_10162646386688730_3638477330506861604_n.jpg,part2,10162646386688730,10162646386683730,5000,5000,13,3,94.12
692772665_10162634885338730_868851572003469689_n.jpg,part2,10162634885338730,10162634885318730,20000,20000,12,4,94.12
696111711_10162642917978730_794727791617691529_n.jpg,part2,10162642917978730,10162642917958730,20000,20000,12,4,94.12
690786387_10162631874123730_4820391376713033703_n.jpg,part2,10162631874123730,10162631874103730,20000,20000,12,4,94.12
699097116_10162650463138730_7679784589626791561_n.jpg,part2,10162650463138730,10162650463133730,5000,5000,13,3,94.12
700692083_10162650230333730_5642697525779992229_n.jpg,part2,10162650230333730,10162650230323730,10000,10000,12,4,94.12
700499804_10162661841308730_7416724270017020215_n.jpg,part2,10162661841308730,10162661841303730,5000,5000,13,3,94.12
723614141_10162762684823730_6444200969356074594_n.jpg,part2,10162762684823730,10162762684803730,20000,20000,12,4,94.12
676674331_10162567146563730_3033700641252585945_n.jpg,part2,10162567146563730,10162567146538730,25000,25000,12,3,88.24
677769751_10162567166673730_1179651820508375559_n.jpg,part2,10162567166673730,10162567166653730,20000,20000,12,4,94.12
700530676_10162663365923730_7209009312280426905_n.jpg,part2,10162663365923730,10162663365903730,20000,20000,12,4,94.12
698829600_10162654013858730_12250368349154371_n.jpg,part2,10162654013858730,10162654013848730,10000,10000,12,4,94.12
678921100_10162567151713730_566110016671377912_n.jpg,part2,10162567151713730,10162567151683730,30000,30000,11,4,88.24
722296583_10162762683738730_6896489666335504182_n.jpg,part2,10162762683738730,10162762683723730,15000,15000,12,3,88.24
696916360_10162647210973730_9005874443693579689_n.jpg,part2,10162647210973730,10162647210963730,10000,10000,12,4,94.12
700642232_10162650220443730_5519700847467913178_n.jpg,part2,10162650220443730,10162650220428730,15000,15000,12,3,88.24
700266991_10162650470108730_3951448338044867757_n.jpg,part2,10162650470108730,10162650470093730,15000,15000,11,3,82.35
700103582_10162646384313730_4848081730989512197_n.jpg,part2,10162646384313730,10162646384298730,15000,15000,11,3,82.35
699779501_10162654016378730_9160202649277959774_n.jpg,part2,10162654016378730,10162654016353730,25000,25000,12,3,88.24
722077554_10162761013058730_839415890466657283_n.jpg,part2,10162761013058730,10162761013043730,15000,15000,12,3,88.24
698504217_10162654026848730_1879327622090150019_n.jpg,part2,10162654026848730,10162654026838730,10000,10000,12,4,94.12
680602229_10162567142178730_1941140777061565411_n.jpg,part2,10162567142178730,10162567142168730,10000,10000,12,4,94.12
721387843_10162762684083730_4817600333153843946_n.jpg,part2,10162762684083730,10162762684068730,15000,15000,12,3,88.24
720761180_10162762685633730_7983852832660299195_n.jpg,part2,10162762685633730,10162762685623730,10000,10000,12,4,94.12
699597065_10162654445003730_4360300343033524930_n.jpg,part2,10162654445003730,10162654444993730,10000,10000,10,4,82.35
723654508_10162762688888730_8848055405597412816_n.jpg,part2,10162762688888730,10162762688878730,10000,10000,12,4,94.12
698504663_10162646383943730_6059457025703682540_n.jpg,part2,10162646383943730,10162646383933730,10000,10000,12,4,94.12
700087428_10162654025408730_1647940230523052101_n.jpg,part2,10162654025408730,10162654025398730,10000,10000,11,4,88.24
690755441_10162631871573730_3184349565606790041_n.jpg,part2,10162631871573730,10162631871448730,125000,125000,11,3,82.35
679028186_10162566519163730_7080443439739544974_n.jpg,part2,10162566519163730,10162566519138730,25000,25000,12,3,88.24
693211567_10162631893593730_3556571777335726280_n.jpg,part2,10162631893593730,10162631893548730,45000,45000,12,3,88.24
698583696_10162650459333730_4855493354036514317_n.jpg,part2,10162650459333730,10162650459318730,15000,15000,12,3,88.24
710782088_10162726592558730_422290272319050585_n.jpg,part2,10162726592558730,10162726592548730,10000,10000,12,4,94.12
699330981_10162650338468730_3713270748055734148_n.jpg,part2,10162650338468730,10162650338453730,15000,15000,12,3,88.24
719919419_10162762684448730_2785539994015024000_n.jpg,part2,10162762684448730,10162762684438730,10000,10000,12,4,94.12
712644242_10162725610403730_4356975525504969556_n.jpg,part2,10162725610403730,10162725610378730,25000,25000,11,3,82.35
710573238_10162715505968730_1129069497756392566_n.jpg,part2,10162715505968730,10162715505958730,10000,10000,12,4,94.12
698680781_10162646386858730_7656435257752262520_n.jpg,part2,10162646386858730,10162646386838730,20000,20000,12,4,94.12
700129730_10162642915628730_4311676811143667328_n.jpg,part2,10162642915628730,10162642915608730,20000,20000,12,4,94.12
698719630_10162650314508730_8106514099410029403_n.jpg,part2,10162650314508730,10162650314498730,10000,10000,11,4,88.24
700035675_10162650565883730_1830633892599962766_n.jpg,part2,10162650565883730,10162650565868730,15000,15000,12,3,88.24
700679789_10162650565403730_8469491909351317654_n.jpg,part2,10162650565403730,10162650565398730,5000,5000,11,3,82.35
698830200_10162649989868730_1223048287531824914_n.jpg,part2,10162649989868730,10162649989858730,10000,10000,12,4,94.12
698658649_10162650248843730_483867754001569205_n.jpg,part2,10162650248843730,10162650248838730,5000,5000,12,3,88.24
719427603_10162762691218730_6258085568551997965_n.jpg,part2,10162762691218730,10162762691203730,15000,15000,12,3,88.24
677064344_10162567140243730_3363417407610790580_n.jpg,part2,10162567140243730,10162567140218730,25000,25000,12,3,88.24
699880946_10162649986943730_3606641814257480232_n.jpg,part2,10162649986943730,10162649986918730,25000,25000,12,3,88.24
696677440_10162642920893730_7587613365796996873_n.jpg,part2,10162642920893730,10162642920888730,5000,5000,12,3,88.24
692825405_10162634938123730_763962747897149968_n.jpg,part2,10162634938123730,10162634938103730,20000,20000,12,4,94.12
713744099_10162725600118730_9223018585869638996_n.jpg,part2,10162725600118730,10162725600108730,10000,10000,12,4,94.12
717993389_10162761014783730_4004927623566985537_n.jpg,part2,10162761014783730,10162761014738730,45000,45000,12,3,88.24
676009191_10162566513233730_7511977815818406996_n.jpg,part2,10162566513233730,10162566513218730,15000,15000,12,3,88.24
698845177_10162649984943730_3208420515035312359_n.jpg,part2,10162649984943730,10162649984918730,25000,25000,12,3,88.24
722911195_10162762690428730_6488041452625086085_n.jpg,part2,10162762690428730,10162762690403730,25000,25000,12,3,88.24
710461211_10162721347133730_8183521755235332617_n.jpg,part2,10162721347133730,10162721347128730,5000,5000,12,3,88.24
714243689_10162719447483730_4714668552648971413_n.jpg,part2,10162719447483730,10162719447468730,15000,15000,12,3,88.24
692608603_10162631906183730_5266806835198545265_n.jpg,part2,10162631906183730,10162631906148730,35000,35000,12,3,88.24
712327508_10162719447083730_3451738767546611444_n.jpg,part2,10162719447083730,10162719447058730,25000,25000,12,3,88.24
677794309_10162567144278730_3296559773476556315_n.jpg,part2,10162567144278730,10162567144273730,5000,5000,13,3,94.12
713784167_10162725596608730_1146688056950914148_n.jpg,part2,10162725596608730,10162725596598730,10000,10000,11,4,88.24
700369133_10162650534458730_793028198728785435_n.jpg,part2,10162650534458730,10162650534453730,5000,5000,13,3,94.12
677466583_10162567149168730_1400197520030474874_n.jpg,part2,10162567149168730,10162567149158730,10000,10000,12,4,94.12
678763889_10162566521218730_5923611928406874815_n.jpg,part2,10162566521218730,10162566521193730,25000,25000,11,3,82.35
697181392_10162650534138730_2510499805394250610_n.jpg,part2,10162650534138730,10162650534123730,15000,15000,12,3,88.24
700277700_10162650462723730_5333722839535919172_n.jpg,part2,10162650462723730,10162650462693730,30000,30000,11,4,88.24
696381107_10162642916298730_6228233838869403910_n.jpg,part2,10162642916298730,10162642916293730,5000,5000,13,3,94.12
700306172_10162654010953730_2201514127971066433_n.jpg,part2,10162654010953730,10162654010948730,5000,5000,12,3,88.24
710598572_10162726594098730_6412041076822470699_n.jpg,part2,10162726594098730,10162726594093730,5000,5000,13,3,94.12
678272990_10162566513628730_2750207646951851667_n.jpg,part2,10162566513628730,10162566513618730,10000,10000,12,4,94.12
692474954_10162634872203730_6177037797046694988_n.jpg,part2,10162634872203730,10162634872188730,15000,15000,11,3,82.35
712099733_10162725596408730_849531094820302456_n.jpg,part2,10162725596408730,10162725596373730,35000,35000,11,3,82.35
700971094_10162654014048730_3844077319318127134_n.jpg,part2,10162654014048730,10162654014033730,15000,15000,12,3,88.24
698638866_10162653709248730_7667154930203001508_n.jpg,part2,10162653709248730,10162653709223730,25000,25000,12,3,88.24
700928361_10162649987143730_4222892089039744046_n.jpg,part2,10162649987143730,10162649987108730,35000,35000,12,3,88.24
698583409_10162645492213730_8318264579764931453_n.jpg,part2,10162645492213730,10162645492193730,20000,20000,11,4,88.24
700324958_10162650221758730_9126446515393857995_n.jpg,part2,10162650221758730,10162650221753730,5000,5000,13,3,94.12
692779209_10162634933158730_6552137326925753991_n.jpg,part2,10162634933158730,10162634933143730,15000,15000,12,3,88.24
689492386_10162632293723730_8433523883385069201_n.jpg,part2,10162632293723730,10162632293688730,35000,35000,11,3,82.35
700530679_10162650222073730_6637009766228070779_n.jpg,part2,10162650222073730,10162650222063730,10000,10000,12,4,94.12
700118901_10162650459708730_6352913622898384952_n.jpg,part2,10162650459708730,10162650459698730,10000,10000,11,4,88.24
698504662_10162650248643730_296587280048359783_n.jpg,part2,10162650248643730,10162650248623730,20000,20000,12,4,94.12
698505118_10162649989683730_133954079311207524_n.jpg,part2,10162649989683730,10162649989668730,15000,15000,12,3,88.24
698493401_10162654012703730_7447759108333673523_n.jpg,part2,10162654012703730,10162654012673730,30000,30000,11,4,88.24
679513345_10162567166473730_124068542380064635_n.jpg,part2,10162567166473730,10162567166453730,20000,20000,12,4,94.12
679799971_10162567148663730_6574336594565402907_n.jpg,part2,10162567148663730,10162567148633730,30000,30000,12,4,94.12
698505118_10162650233848730_4825992317531318230_n.jpg,part2,10162650233848730,10162650233843730,5000,5000,13,3,94.12
712644227_10162715500208730_7066809742630536592_n.jpg,part2,10162715500208730,10162715500193730,15000,15000,11,3,82.35
721575580_10162761007708730_3869464383779534515_n.jpg,part2,10162761007708730,10162761007683730,25000,25000,11,3,82.35
714284211_10162725609903730_515906332339802402_n.jpg,part2,10162725609903730,10162725609893730,10000,10000,11,4,88.24
722163438_10162761015603730_5706974484130079281_n.jpg,part2,10162761015603730,10162761015533730,70000,70000,11,4,88.24
